BUILDING.ID,pred_gas_cost_saving_CDI
467316000000.0,18.153231010750900
467366000000.0,-38.9336062482529
467364000000.0,6.574951825855740
467052000000.0,-340.74530185836700
464427000000.0,50.67404298548540
463795000000.0,358.79199209656800
468163000000.0,15.420050433944300
473632000000.0,119.70950914217800
473784000000.0,-7.671876838608300
473704000000.0,6.144983679471200
474244000000.0,84.86441981913360
449028000000.0,44.585590144987200
443719000000.0,-54.33461892084760
444901000000.0,122.34764933727400
443893000000.0,-63.15522241471910
445019000000.0,-34.49575401871020
446998000000.0,-50.152432298719400
456092000000.0,-53.871060859411200
456439000000.0,-79.50015093930870
455425000000.0,-73.08627218285170
456610000000.0,-25.310838278423300
456602000000.0,-60.46549695015210
446040000000.0,-16.45979572929840
447012000000.0,-32.076437444689500
445735000000.0,-42.313002853693600
445748000000.0,0.0
446718000000.0,-25.998466409442100
450189000000.0,-27.774404128448500
455028000000.0,94.91364657959340
462918000000.0,-95.4869909010695
463026000000.0,-99.12722106084490
463793000000.0,13.449949930568800
453820000000.0,16.617831174407200
475429000000.0,41.73986563799610
467111000000.0,-120.01905164867300
467661000000.0,189.1164891295620
474254000000.0,-16.511324386092300
473655000000.0,0.0
476881000000.0,1.1288530329550500
481728000000.0,-133.41191204620600
471481000000.0,734.764819756801
468637000000.0,148.3758929038280
473025000000.0,157.2413130045170
478513000000.0,6.637938359631520
457073000000.0,37.80927512464460
475843000000.0,-67.95926418444570
481169000000.0,-4.697359514945880
477402000000.0,116.96508452093700
488788000000.0,25.31918552467700
491164000000.0,43.99253632580560
421292000000.0,47.03541514017940
401515000000.0,5.077428609635610
419589000000.0,90.58298945173370
419662000000.0,0.0
421092000000.0,17.769358796471300
420625000000.0,-74.9445535225928
420719000000.0,-42.96926374184560
421595000000.0,3.2805404450272100
421312000000.0,-74.21006967354210
421876000000.0,-32.991869182389600
417448000000.0,-61.819228085067500
420733000000.0,-41.527614158777200
425325000000.0,-58.28576308963990
425409000000.0,81.55281948053240
425868000000.0,-6.379996949419050
427278000000.0,45.305760596726000
427827000000.0,-6.151345350252230
432345000000.0,-66.99464738383570
432611000000.0,-38.57772732067210
433039000000.0,-25.0384780056148
431909000000.0,70.25914745388400
432091000000.0,-23.188047434323
429122000000.0,-44.6234999411272
427863000000.0,1.5775241910540400
430285000000.0,-47.08642196107450
428843000000.0,9.279392998562850
428777000000.0,-35.57391629122290
425992000000.0,24.97286611586400
425316000000.0,46.58053438459960
420761000000.0,0.0
420201000000.0,-64.10395227700090
420893000000.0,-40.14604406892500
423369000000.0,109.92093592573600
422943000000.0,10.577971817865600
421846000000.0,-15.340204434422000
422108000000.0,12.67552108315880
423990000000.0,-0.812606264599534
423555000000.0,63.51333605761530
421678000000.0,15.273324493479000
422280000000.0,91.8588823271788
420868000000.0,93.54986968666370
427700000000.0,-47.015949778195300
436094000000.0,21.8518717612611
440456000000.0,-37.43644294859000
443314000000.0,78.65157275402260
442182000000.0,-30.33602159711450
441760000000.0,24.376471856290000
435965000000.0,5.692792074719820
436760000000.0,-28.809719936277700
439907000000.0,32.980387070119700
438841000000.0,66.82676372275650
438573000000.0,64.82397978483990
441406000000.0,-5.69694699547378
439819000000.0,-28.80692809100210
428646000000.0,1.5342839708739600
427803000000.0,75.34652712297820
427614000000.0,-24.049542528166400
435378000000.0,-75.92696332991590
436134000000.0,44.98467119662130
435382000000.0,22.771797342526500
435467000000.0,30.16129751656020
433792000000.0,15.610881700975000
434447000000.0,100.46226598554100
436249000000.0,50.02198938581770
437156000000.0,-34.04559837379150
436884000000.0,-24.9963642845101
433390000000.0,91.46354246865250
427733000000.0,51.9336837825018
420966000000.0,-5.439319112741170
436056000000.0,31.840668406329300
429442000000.0,-13.676338118415400
441206000000.0,-47.56618932654190
470667000000.0,94.26242414767260
468225000000.0,-4.205427465628340
468017000000.0,63.39430386529560
478312000000.0,40.446520325924400
473166000000.0,0.0
472527000000.0,-30.856461263780900
385213000000.0,-77.60397496935100
429415000000.0,1152.799760982780
439941000000.0,55.27493043379810
449487000000.0,-6.48318347196172
475790000000.0,-35.060708513211800
402258000000.0,67.7414892072878
479484000000.0,181.2735666680710
440376000000.0,60.360555559739500
440649000000.0,-32.58102169135480
